"id","kingdom","phylum","class","subclass","infraclass","subterclass","superorder","superfamily","family","genus","species","subphylum","order","subfamily","superclass","suborder","infraorder","parvorder","subkingdom","infrakingdom","tribe","subgenus","infraphylum","parvphylum","gigaclass","megaclass","phylum_division","subphylum_subdivision","subtribe","section","subsection","subspecies","epifamily"
"511364","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Buccinoidea","Columbellidae","Amphissa","Amphissa versicolor",NA,"Neogastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279594","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Embiotocidae","Amphistichus","Amphistichus argenteus","Vertebrata","Ovalentaria incertae sedis",NA,"Actinopteri",NA,NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"279595","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Embiotocidae","Amphistichus","Amphistichus koelzi","Vertebrata","Ovalentaria incertae sedis",NA,"Actinopteri",NA,NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"766791","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Truncatelloidea","Anabathridae","Amphithalamus","Amphithalamus tenuis",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423083","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe aptos","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423090","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe corallina","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423092","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe dalli","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423106","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe lacertosa","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158026","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe longimana","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423115","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe plumulosa","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423117","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe pollex","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102000","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe ramondi","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673761","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Corophioidea","Ampithoidae","Ampithoe","Ampithoe sectimanus","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562984","Chromista","Myzozoa","Dinophyceae",NA,NA,NA,NA,NA,"Oodiniaceae","Amyloodinium","Amyloodinium ocellatum","Dinozoa","Blastodiniales",NA,NA,NA,NA,NA,"Harosa","Alveolata",NA,NA,"Dinoflagellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332964","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Phyllodocidae","Anaitides","Anaitides medipapillata",NA,"Phyllodocida","Phyllodocinae",NA,"Phyllodociformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371891","Chromista","Ochrophyta","Phaeophyceae","Fucophycidae",NA,NA,NA,NA,"Ralfsiaceae","Analipus","Analipus japonicus",NA,"Ralfsiales",NA,NA,NA,NA,NA,"Harosa","Heterokonta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483786","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Euryleptidae","Anciliplana","Anciliplana graffi","Rhabditophora","Polycladida",NA,NA,"Cotylea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258874","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Sphaeromatoidea","Ancinidae","Ancinus","Ancinus granulatus","Crustacea","Isopoda",NA,"Multicrustacea","Sphaeromatidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140029","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Onchidoridoidea","Goniodorididae","Ancula","Ancula gibbosa",NA,"Nudibranchia","Anculinae",NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575150","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Onchidoridoidea","Goniodorididae","Ancula","Ancula lentiginosa",NA,"Nudibranchia","Anculinae",NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118143","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,NA,"Carcinophoridae","Anisolabis","Anisolabis maritima","Crustacea","Dermaptera",NA,"Allotriocarida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504259","Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",NA,NA,"Anomioidea","Anomiidae","Anomia","Anomia peruviana",NA,"Pectinida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279633","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Stichaeidae","Anoplarchus","Anoplarchus purpurescens","Vertebrata","Perciformes","Xiphisterinae","Actinopteri","Zoarcoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"134716","Animalia","Arthropoda","Pycnogonida",NA,NA,NA,NA,"Phoxichilidioidea","Phoxichilidiidae","Anoplodactylus","Anoplodactylus californicus","Chelicerata","Pantopoda",NA,NA,"Eupantopodida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240024","Animalia","Arthropoda","Pycnogonida",NA,NA,NA,NA,"Phoxichilidioidea","Phoxichilidiidae","Anoplodactylus","Anoplodactylus compactus","Chelicerata","Pantopoda",NA,NA,"Eupantopodida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240169","Animalia","Arthropoda","Pycnogonida",NA,NA,NA,NA,"Phoxichilidioidea","Phoxichilidiidae","Anoplodactylus","Anoplodactylus erectus","Chelicerata","Pantopoda",NA,NA,"Eupantopodida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239846","Animalia","Arthropoda","Pycnogonida",NA,NA,NA,NA,"Phoxichilidioidea","Phoxichilidiidae","Anoplodactylus","Anoplodactylus viridintestinalis","Chelicerata","Pantopoda",NA,NA,"Eupantopodida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239465","Animalia","Arthropoda","Pycnogonida",NA,NA,NA,NA,"Nymphonoidea","Callipallenidae","Anoropallene","Anoropallene palpida","Chelicerata","Pantopoda",NA,NA,"Eupantopodida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730417","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Aeolidioidea","Aeolidiidae","Anteaeolidiella","Anteaeolidiella oliviae",NA,"Nudibranchia",NA,NA,"Cladobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348841","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Anthessiidae","Anthessius","Anthessius fitchi","Crustacea","Cyclopoida",NA,"Multicrustacea","Ergasilida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348844","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Anthessiidae","Anthessius","Anthessius lighti","Crustacea","Cyclopoida",NA,"Multicrustacea","Ergasilida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357083","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Anthessiidae","Anthessius","Anthessius navanacis","Crustacea","Cyclopoida",NA,"Multicrustacea","Ergasilida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348848","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Anthessiidae","Anthessius","Anthessius nortoni","Crustacea","Cyclopoida",NA,"Multicrustacea","Ergasilida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412848","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Antho","Antho (Plocamia) lambei",NA,"Poecilosclerida","Ophlitaspongiinae",NA,NA,NA,NA,NA,NA,NA,"Antho (Plocamia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412844","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Antho","Antho illgi",NA,"Poecilosclerida","Ophlitaspongiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412846","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Antho","Antho karykina",NA,"Poecilosclerida","Ophlitaspongiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827729","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Microcionidae","Antho","Antho lithophoenix",NA,"Poecilosclerida","Ophlitaspongiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283337","Animalia","Cnidaria","Hexacorallia",NA,NA,NA,NA,"Actinioidea","Actiniidae","Anthopleura","Anthopleura artemisia","Anthozoa","Actiniaria",NA,NA,"Enthemonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283347","Animalia","Cnidaria","Hexacorallia",NA,NA,NA,NA,"Actinioidea","Actiniidae","Anthopleura","Anthopleura elegantissima","Anthozoa","Actiniaria",NA,NA,"Enthemonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240753","Animalia","Cnidaria","Hexacorallia",NA,NA,NA,NA,"Actinioidea","Actiniidae","Anthopleura","Anthopleura sola","Anthozoa","Actiniaria",NA,NA,"Enthemonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283377","Animalia","Cnidaria","Hexacorallia",NA,NA,NA,NA,"Actinioidea","Actiniidae","Anthopleura","Anthopleura xanthogrammica","Anthozoa","Actiniaria",NA,NA,"Enthemonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575288","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Proctonotoidea","Janolidae","Antiopella","Antiopella barbarensis",NA,"Nudibranchia",NA,NA,"Cladobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673886","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Hipponicoidea","Hipponicidae","Antisabia","Antisabia panamensis",NA,"Littorinimorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488684","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Aoroidea","Aoridae","Aoroides","Aoroides exilis","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488685","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Aoroidea","Aoridae","Aoroides","Aoroides inermis","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488686","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Aoroidea","Aoridae","Aoroides","Aoroides intermedius","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Corophiida","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249817","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,"Polyclinidae","Aplidium","Aplidium arenatum","Tunicata","Aplousobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249827","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,"Polyclinidae","Aplidium","Aplidium californicum","Tunicata","Aplousobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249917","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,"Polyclinidae","Aplidium","Aplidium propinquum","Tunicata","Aplousobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215889","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,"Polyclinidae","Aplidium","Aplidium solidum","Tunicata","Aplousobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240765","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Tectipleura",NA,"Aplysioidea","Aplysiidae","Aplysia","Aplysia californica",NA,"Aplysiida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568031","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Tectipleura",NA,"Aplysioidea","Aplysiidae","Aplysia","Aplysia vaccaria",NA,"Aplysiida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132295","Animalia","Porifera","Demospongiae","Keratosa",NA,NA,NA,NA,"Darwinellidae","Aplysilla","Aplysilla glacialis",NA,"Dendroceratida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169648","Animalia","Porifera","Demospongiae","Verongimorpha",NA,NA,NA,NA,"Aplysinidae","Aplysina","Aplysina fistularis",NA,"Verongiida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494528","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Tectipleura","Sacoglossa","Plakobranchoidea","Hermaeidae","Aplysiopsis","Aplysiopsis enteromorphae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746661","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Tectipleura","Sacoglossa","Plakobranchoidea","Hermaeidae","Aplysiopsis","Aplysiopsis smithi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279664","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Pholidae","Apodichthys","Apodichthys flavidus","Vertebrata","Perciformes",NA,"Actinopteri","Zoarcoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"279665","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Pholidae","Apodichthys","Apodichthys fucorum","Vertebrata","Perciformes",NA,"Actinopteri","Zoarcoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"357105","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Paramesochridae","Apodopsyllus","Apodopsyllus vermiculiformis","Crustacea","Harpacticoida","Paramesochrinae","Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490605","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Hyaloidea","Hyalidae","Apohyale","Apohyale anceps","Crustacea","Amphipoda","Hyalinae","Multicrustacea","Senticaudata","Talitrida","Talitridira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490609","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Hyaloidea","Hyalidae","Apohyale","Apohyale californica","Crustacea","Amphipoda","Hyalinae","Multicrustacea","Senticaudata","Talitrida","Talitridira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237121","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Hyaloidea","Hyalidae","Apohyale","Apohyale grandicornis","Crustacea","Amphipoda","Hyalinae","Multicrustacea","Senticaudata","Talitrida","Talitridira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490617","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Hyaloidea","Hyalidae","Apohyale","Apohyale pugettensis","Crustacea","Amphipoda","Hyalinae","Multicrustacea","Senticaudata","Talitrida","Talitridira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488405","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Amphilochoidea","Amphilochidae","Apolochus","Apolochus barnardi","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847659","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Amphilochoidea","Amphilochidae","Apolochus","Apolochus litoralis","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259000","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Bopyroidea","Bopyridae","Aporobopyrus","Aporobopyrus muguensis","Crustacea","Isopoda","Pseudioninae","Multicrustacea","Epicaridea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259001","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Bopyroidea","Bopyridae","Aporobopyrus","Aporobopyrus oviformis","Crustacea","Isopoda","Pseudioninae","Multicrustacea","Epicaridea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529363","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Stichopodidae","Apostichopus","Apostichopus californicus","Echinozoa","Synallactida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529435","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Stichopodidae","Apostichopus","Apostichopus parvimensis","Echinozoa","Synallactida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326547","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Oenonidae","Arabella","Arabella endonata",NA,"Eunicida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129854","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Oenonidae","Arabella","Arabella iricolor",NA,"Eunicida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326554","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Oenonidae","Arabella","Arabella pectinata",NA,"Eunicida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588354","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Oenonidae","Arabella","Arabella protomutans",NA,"Eunicida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333026","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Oenonidae","Arabella","Arabella semimaculata",NA,"Eunicida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152474","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Archimonocelididae","Archimonocelis","Archimonocelis coronata","Rhabditophora","Proseriata","Archimonocelidinae",NA,NA,"Lithophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152487","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,"Archimonocelididae","Archimonocelis","Archimonocelis semicircularis","Rhabditophora","Proseriata","Archimonocelidinae",NA,NA,"Lithophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333029","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Polynoidae","Arctonoe","Arctonoe fragilis",NA,"Phyllodocida","Arctonoinae",NA,"Aphroditiformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333030","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Polynoidae","Arctonoe","Arctonoe pulchra",NA,"Phyllodocida","Arctonoinae",NA,"Aphroditiformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254301","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Polynoidae","Arctonoe","Arctonoe vittata",NA,"Phyllodocida","Arctonoinae",NA,"Aphroditiformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159382","Animalia","Chordata","Aves",NA,NA,NA,NA,NA,"Ardeidae","Ardea","Ardea herodias","Vertebrata","Ciconiiformes",NA,"Reptilia",NA,NA,NA,NA,NA,NA,NA,"Gnathostomata",NA,NA,"Tetrapoda",NA,NA,NA,NA,NA,NA,NA
"259044","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Bopyroidea","Bopyridae","Argeia","Argeia pugettensis","Crustacea","Isopoda","Argeiinae","Multicrustacea","Epicaridea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357173","Animalia","Arthropoda","Ichthyostraca","Branchiura",NA,NA,NA,"Arguloidea","Argulidae","Argulus","Argulus borealis","Crustacea","Arguloida",NA,"Oligostraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357246","Animalia","Arthropoda","Ichthyostraca","Branchiura",NA,NA,NA,"Arguloidea","Argulidae","Argulus","Argulus pugettensis","Crustacea","Arguloida",NA,"Oligostraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488879","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Aristioidea","Aristiidae","Aristias","Aristias veleronis","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Lysianassida","Lysianassidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257485","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Detonidae","Armadilloniscus","Armadilloniscus coronacapitalis","Crustacea","Isopoda",NA,"Multicrustacea","Oniscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257496","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Detonidae","Armadilloniscus","Armadilloniscus lindahli","Crustacea","Isopoda",NA,"Multicrustacea","Oniscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733471","Animalia","Arthropoda","Thecostraca","Cirripedia","Thoracica",NA,"Thoracicalcarea","Balanoidea","Balanidae","Armatobalanus","Armatobalanus nefrens","Crustacea","Balanomorpha","Archaeobalaninae","Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279699","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Artedius","Artedius corallinus","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"279700","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Artedius","Artedius fenestralis","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
